X,Site.Code,Site,Subsite,Sampling.Time,Plot.ID,Unique.ID,Ocean,Coast,Latitude,Longitude,Temperature.C,Salinity.ppt,Mean.Fetch,PopDens2,GenotypicRichness,AllelicRichness,Leaf.PercN,Leaf.PercC,Shoots.Zmarina.per.m2,Mean.Sheath.Width.cm.,Mean.Shealth.Length.cm.,Mean.Longest.Leaft.Length.cm.,Mean.Above.Zmarina.g,Mean.Below.Zmarina.g,total.macrophytes.g,Gastropoda.mesograzer.plot.abund,Gastropoda.mesograzer.plot.abund.std.g,Gastropoda.mesograzer.plot.biomass.mg,Gastropoda.mesograzer.plot.biomass.std.mg.g,Gastropoda.mesograzer.plot.richness,Insecta.mesograzer.plot.abund,Insecta.mesograzer.plot.abund.std.g,Insecta.mesograzer.plot.biomass.mg,Insecta.mesograzer.plot.biomass.std.mg.g,Insecta.mesograzer.plot.richness,Malacostraca.mesograzer.plot.abund,Malacostraca.mesograzer.plot.abund.std.g,Malacostraca.mesograzer.plot.biomass.mg,Malacostraca.mesograzer.plot.biomass.std.mg.g,Malacostraca.mesograzer.plot.richness,Polychaeta.mesograzer.plot.abund,Polychaeta.mesograzer.plot.abund.std.g,Polychaeta.mesograzer.plot.biomass.mg,Polychaeta.mesograzer.plot.biomass.std.mg.g,Polychaeta.mesograzer.plot.richness,Polyplacophora.mesograzer.plot.abund,Polyplacophora.mesograzer.plot.abund.std.g,Polyplacophora.mesograzer.plot.biomass.mg,Polyplacophora.mesograzer.plot.biomass.std.mg.g,Polyplacophora.mesograzer.plot.richness,mesograzer.total.plot.abund,mesograzer.total.plot.biomass.mg,mesograzer.total.plot.richness,mesograzer.total.plot.abund.std.g,mesograzer.total.plot.biomass.std.mg.g,Gastropoda.mesograzer.site.richness,Insecta.mesograzer.site.richness,Malacostraca.mesograzer.site.richness,Polychaeta.mesograzer.site.richness,Polyplacophora.mesograzer.site.richness,mesograzer.total.site.richness,epifauna.total.plot.abund,epifauna.total.plot.biomass.mg,epifauna.total.plot.abund.std.g,epifauna.total.plot.biomass.std.mg.g,Zostera.production,epibiota.filter,epibiota.zostera.marina,periphyton.mass.per.g.zostera
578,NN,NN.A,A,1,18,NN.A.1.18,Atlantic,East Atlantic,67.2147,15.0083,8,24.5,0.34125,1,0.32,3.37,3.641808748,46.80968094,200,0.25,4.5,25.35,72,141,0.5634,0,0,0,0,0,0,0,0,0,0,2,3.5498757543486,1.0541,1.87096201632943,1,0,0,0,0,0,0,0,0,0,0,2,1.0541,1,3.5498757543486,1.87096201632943,4,0,3,0,0,7,2,1.0541,3.5498757543486,1.87096201632943,900,0.0301,0.6046,0.049784981806152824
579,NN,NN.A,A,1,19,NN.A.1.19,Atlantic,East Atlantic,67.2147,15.0083,8,24.5,0.34125,1,0.32,3.37,2.477119923,38.08795547,156,0.3,4.4,24.85,30,63,1.0106,1,0.989511181476351,0.1519,0.150306748466258,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1519,1,0.989511181476351,0.150306748466258,4,0,3,0,0,7,1,0.1519,0.989511181476351,0.150306748466258,686.4,0.0253,0.5501,0.04599163788402108
580,NN,NN.A,A,1,20,NN.A.1.20,Atlantic,East Atlantic,67.2147,15.0083,8,24.5,0.34125,1,0.32,3.37,2.69548893,37.90031433,114,0.3,4.95,26,15,29,0.5681,1,1.76025347650062,0.395,0.695300123217743,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.395,1,1.76025347650062,0.695300123217743,4,0,3,0,0,7,1,0.395,1.76025347650062,0.695300123217743,564.3,0.03,0.4316,0.06950880444856349
581,NN,NN.B,B,1,1,NN.B.1.1,Atlantic,East Atlantic,67.26672333,15.25606333,10.5,18.5,2.16625,1,0.74,2.3,1.932384849,35.74769974,800,0.3,6.35,31.25,93,374,1.3458,11,8.17357705454005,3.7619,2.79528904740675,1,0,0,0,0,0,1,0.743052459503641,36.1267,26.8440332887502,1,0,0,0,0,0,0,0,0,0,0,12,39.8886,2,8.91662951404369,29.6393223361569,7,0,2,0,0,9,12,39.8886,8.91662951404369,29.6393223361569,5080,0.0276,0.5972,0.04621567314132619
582,NN,NN.B,B,1,2,NN.B.1.2,Atlantic,East Atlantic,67.26672333,15.25606333,10.5,18.5,2.16625,1,0.74,2.3,2.189972162,37.72408676,700,0.2,3.2,23.05,133,561,1.953,26,13.3128520225294,16.674,8.53763440860215,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,16.674,1,13.3128520225294,8.53763440860215,7,0,2,0,0,9,26,16.674,13.3128520225294,8.53763440860215,2240,0.0275,0.2641,0.10412722453616055
583,NN,NN.B,B,1,3,NN.B.1.3,Atlantic,East Atlantic,67.26672333,15.25606333,10.5,18.5,2.16625,1,0.74,2.3,2.023447752,37.3261528,500,0.2,3.7,18.15,58,176,1.1455,16,13.9676996944566,5.2507,4.58376254910519,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5.2507,1,13.9676996944566,4.58376254910519,7,0,2,0,0,9,16,5.2507,13.9676996944566,4.58376254910519,1850,0.0197,0.1441,0.13671061762664816
584,NN,NN.B,B,1,4,NN.B.1.4,Atlantic,East Atlantic,67.26672333,15.25606333,10.5,18.5,2.16625,1,0.74,2.3,2.072604656,38.79517365,625,0.25,3.55,27.75,107,183,1.4186,21,14.8033272240237,6.1564,4.33977160580854,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,6.1564,1,14.8033272240237,4.33977160580854,7,0,2,0,0,9,22,6.1564,15.5082475680248,4.33977160580854,2218.75,0.0216,0.2355,0.09171974522292994
585,NN,NN.B,B,1,5,NN.B.1.5,Atlantic,East Atlantic,67.26672333,15.25606333,10.5,18.5,2.16625,1,0.74,2.3,1.927137852,37.58760452,650,0.15,2.25,12.2,23,192,0.9303,9,9.67429861335053,4.6167,4.96259271202838,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4.6167,1,9.67429861335053,4.96259271202838,7,0,2,0,0,9,9,4.6167,9.67429861335053,4.96259271202838,1462.5,0.0285,0.2711,0.1051272593139063
586,NN,NN.B,B,1,6,NN.B.1.6,Atlantic,East Atlantic,67.26672333,15.25606333,10.5,18.5,2.16625,1,0.74,2.3,1.722500324,37.65407562,725,0.2,3.2,15.95,28,330,0.7106,8,11.2580917534478,3.3062,4.65268786940614,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3.3062,1,11.2580917534478,4.65268786940614,7,0,2,0,0,9,8,3.3062,11.2580917534478,4.65268786940614,2320,0.0225,0.116,0.19396551724137928
587,NN,NN.B,B,1,7,NN.B.1.7,Atlantic,East Atlantic,67.26672333,15.25606333,10.5,18.5,2.16625,1,0.74,2.3,1.904271007,37.26659012,700,0.2,2.05,18.75,92,303,0.6902,8,11.5908432338453,4.4648,6.46884960880904,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4.4648,1,11.5908432338453,6.46884960880904,7,0,2,0,0,9,8,4.4648,11.5908432338453,6.46884960880904,1435,0.0211,0.1789,0.11794298490776971
588,NN,NN.B,B,1,8,NN.B.1.8,Atlantic,East Atlantic,67.26672333,15.25606333,10.5,18.5,2.16625,1,0.74,2.3,1.770230055,36.62435913,675,0.2,2.85,12.45,44,197,1.2852,31,24.1207594148771,9.4171,7.32734204793028,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,9.4171,1,24.1207594148771,7.32734204793028,7,0,2,0,0,9,31,9.4171,24.1207594148771,7.32734204793028,1923.75,0.0249,0.2205,0.1129251700680272
589,NN,NN.B,B,1,9,NN.B.1.9,Atlantic,East Atlantic,67.26672333,15.25606333,10.5,18.5,2.16625,1,0.74,2.3,1.998511076,36.90634155,675,0.2,2.75,14.5,59,301,0.3579,3,8.38222967309304,0.6988,1.95250069851914,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.6988,1,8.38222967309304,1.95250069851914,7,0,2,0,0,9,3,0.6988,8.38222967309304,1.95250069851914,1856.25,0.0255,0.1389,0.183585313174946
590,NN,NN.B,B,1,10,NN.B.1.10,Atlantic,East Atlantic,67.26672333,15.25606333,10.5,18.5,2.16625,1,0.74,2.3,2.032944679,37.35589981,475,0.25,3.25,17.85,7,51,0.6004,6,9.99333777481679,1.1545,1.92288474350433,1,0,0,0,0,0,1,1.6655562958028,0.3609,0.60109926715523,1,0,0,0,0,0,0,0,0,0,0,7,1.5154,2,11.6588940706196,2.52398401065956,7,0,2,0,0,9,7,1.5154,11.6588940706196,2.52398401065956,1543.75,0.0246,0.1852,0.132829373650108
591,NN,NN.B,B,1,11,NN.B.1.11,Atlantic,East Atlantic,67.26672333,15.25606333,10.5,18.5,2.16625,1,0.74,2.3,1.39816463,39.3469162,650,0.35,5.75,25.5,127,583,3.9757,27,6.7912568855799,8.6233,2.16900168523782,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,8.6233,1,6.7912568855799,2.16900168523782,7,0,2,0,0,9,27,8.6233,6.7912568855799,2.16900168523782,3737.5,0.023,0.4032,0.05704365079365079
592,NN,NN.B,B,1,12,NN.B.1.12,Atlantic,East Atlantic,67.26672333,15.25606333,10.5,18.5,2.16625,1,0.74,2.3,1.380055666,38.44869614,725,0.3,3.85,22.1,70,270,0.8547,19,22.2300222300222,5.5602,6.50544050544051,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5.5602,1,22.2300222300222,6.50544050544051,7,0,2,0,0,9,19,5.5602,22.2300222300222,6.50544050544051,2791.25,0.0251,0.2693,0.09320460453026365
593,NN,NN.B,B,1,13,NN.B.1.13,Atlantic,East Atlantic,67.26672333,15.25606333,10.5,18.5,2.16625,1,0.74,2.3,1.953157067,38.30125046,950,0.3,5.65,33.75,69,175,1.6665,12,7.2007200720072,2.7952,1.67728772877288,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2.7952,1,7.2007200720072,1.67728772877288,7,0,2,0,0,9,12,2.7952,7.2007200720072,1.67728772877288,5367.5,0.032,0.7572,0.04226096143687269
594,NN,NN.B,B,1,14,NN.B.1.14,Atlantic,East Atlantic,67.26672333,15.25606333,10.5,18.5,2.16625,1,0.74,2.3,1.685050368,42.04836273,675,0.35,6.5,29.85,42,65,1.1508,17,14.7723322905805,6.4243,5.58246437261036,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,6.4243,1,14.7723322905805,5.58246437261036,7,0,2,0,0,9,17,6.4243,14.7723322905805,5.58246437261036,4387.5,0.0398,0.7457,0.05337266997452059
595,NN,NN.B,B,1,15,NN.B.1.15,Atlantic,East Atlantic,67.26672333,15.25606333,10.5,18.5,2.16625,1,0.74,2.3,1.668699026,38.95769882,825,0.35,6.95,33.35,56,159,1.0472,22,21.0084033613445,5.5297,5.28046218487395,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,5.5297,1,21.0084033613445,5.28046218487395,7,0,2,0,0,9,22,5.5297,21.0084033613445,5.28046218487395,5733.75,0.0286,0.5238,0.05460099274532264
596,NN,NN.B,B,1,16,NN.B.1.16,Atlantic,East Atlantic,67.26672333,15.25606333,10.5,18.5,2.16625,1,0.74,2.3,1.358526349,38.48900223,500,0.3,7.5,26.65,42,156,2.6944,38,14.103325415677,14.6224,5.42695961995249,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,14.6224,1,14.103325415677,5.42695961995249,7,0,2,0,0,9,38,14.6224,14.103325415677,5.42695961995249,3750,0.0345,0.802,0.043017456359102244
597,NN,NN.B,B,1,17,NN.B.1.17,Atlantic,East Atlantic,67.26672333,15.25606333,10.5,18.5,2.16625,1,0.74,2.3,1.327769756,38.2174263,462.5,0.3,5.8,25.7,89,389,1.9972,14,7.00981373923493,3.5852,1.79511315842179,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3.5852,1,7.00981373923493,1.79511315842179,7,0,2,0,0,9,14,3.5852,7.00981373923493,1.79511315842179,2682.5,0.0275,0.6607,0.04162252156803391
598,NN,NN.B,B,1,18,NN.B.1.18,Atlantic,East Atlantic,67.26672333,15.25606333,10.5,18.5,2.16625,1,0.74,2.3,1.475002289,38.19756317,725,0.3,5.85,26.75,77,189,2.7288,23,8.4286133098798,8.445,3.09476693051891,1,0,0,0,0,0,1,0.366461448255643,0.3609,0.132255936675462,1,0,0,0,0,0,0,0,0,0,0,24,8.8059,2,8.79507475813544,3.22702286719437,7,0,2,0,0,9,24,8.8059,8.79507475813544,3.22702286719437,4241.25,0.0305,0.5543,0.05502435504239581
599,NN,NN.B,B,1,19,NN.B.1.19,Atlantic,East Atlantic,67.26672333,15.25606333,10.5,18.5,2.16625,1,0.74,2.3,1.318749309,38.50601578,600,0.3,4.35,20.1,115,372,1.9031,17,8.93279386264516,5.1595,2.71110293731281,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5.1595,1,8.93279386264516,2.71110293731281,7,0,2,0,0,9,17,5.1595,8.93279386264516,2.71110293731281,2610,0.0268,0.7753,0.03456726428479299
600,NN,NN.B,B,1,20,NN.B.1.20,Atlantic,East Atlantic,67.26672333,15.25606333,10.5,18.5,2.16625,1,0.74,2.3,1.381398559,38.88460922,400,0.3,3.95,27.8,30,163,2.207,18,8.15586769370186,10.651,4.82600815586769,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,10.651,1,8.15586769370186,4.82600815586769,7,0,2,0,0,9,18,10.651,8.15586769370186,4.82600815586769,1580,0.0341,0.5484,0.062180889861415026
601,OR,OR.A,A,1,1,OR.A.1.1,Pacific,East Pacific,44.61273333,-124.0141333,17,36,1.165,5,0.74,4.63,2.890234232,36.00517273,190.9854851,0.94,42.7,137.62,385.5,28.5,10.31,0,0,0,0,0,0,0,0,0,0,2,0.193986420950533,20.4658,1.98504364694471,1,6,0.5819592628516,5.962,0.57827352085354,1,0,0,0,0,0,8,26.4278,2,0.775945683802134,2.56331716779825,1,0,6,1,0,8,8,26.4278,0.775945683802134,2.56331716779825,8155.08021377,6.1,5.99,1.018363939899833
602,OR,OR.A,A,1,2,OR.A.1.2,Pacific,East Pacific,44.61273333,-124.0141333,17,36,1.165,5,0.74,4.63,2.596822262,28.99630928,286.4782277,0.92,40.48,139.52,354.5,90,8.67,1,0.115340253748558,0.1519,0.017520184544406,1,0,0,0,0,0,14,1.61476355247982,7.9887,0.921418685121107,1,8,0.922722029988466,4.1496,0.478615916955017,1,0,0,0,0,0,23,12.2902,3,2.65282583621684,1.41755478662053,1,0,6,1,0,8,23,12.2902,2.65282583621684,1.41755478662053,11596.638657296,5.71,8.04,0.7101990049751244
603,OR,OR.A,A,1,3,OR.A.1.3,Pacific,East Pacific,44.61273333,-124.0141333,17,36,1.165,5,0.74,4.63,3.329658985,35.15228271,222.8163993,0.9,46.18,112.28,192.5,61.5,15.49,0,0,0,0,0,0,0,0,0,0,9,0.581020012911556,12.2837,0.793008392511298,1,9,0.581020012911556,23.504,1.51736604260813,1,0,0,0,0,0,18,35.7877,2,1.16204002582311,2.31037443511943,1,0,6,1,0,8,18,35.7877,1.16204002582311,2.31037443511943,10289.661319674,3.81,6.92,0.5505780346820809
604,OR,OR.A,A,1,4,OR.A.1.4,Pacific,East Pacific,44.61273333,-124.0141333,17,36,1.165,5,0.74,4.63,3.082614899,34.94261169,190.9854851,0.87,48.48,130.62,314.5,157,8.03,0,0,0,0,0,0,0,0,0,0,3,0.37359900373599,8.4677,1.05450809464508,1,2,0.24906600249066,0.5276,0.0657036114570361,1,0,0,0,0,0,5,8.9953,2,0.62266500622665,1.12021170610212,1,0,6,1,0,8,6,9.3665,0.74719800747198,1.16643835616438,9258.976317648,4.5,7.29,0.6172839506172839
605,OR,OR.A,A,1,5,OR.A.1.5,Pacific,East Pacific,44.61273333,-124.0141333,17,36,1.165,5,0.74,4.63,2.61069417,34.94480133,222.8163993,1,43.8,138.16,151,35,16.85,0,0,0,0,0,0,0,0,0,0,9,0.534124629080119,17.993,1.06783382789318,1,5,0.29673590504451,5.1053,0.302985163204748,1,0,0,0,0,0,14,23.0983,2,0.830860534124629,1.37081899109792,1,0,6,1,0,8,15,25.1894,0.890207715133531,1.49491988130564,9759.35828934,7.46,7.97,0.9360100376411543
606,OR,OR.A,A,1,6,OR.A.1.6,Pacific,East Pacific,44.61273333,-124.0141333,17,36,1.165,5,0.74,4.63,2.579782009,35.64814377,63.66182837,0.86,44.98,129.54,432,142,4.94,0,0,0,0,0,0,0,0,0,0,4,0.809716599190283,10.7678,2.17971659919028,1,2,0.404858299595142,1.2522,0.253481781376518,1,0,0,0,0,0,6,12.02,2,1.21457489878543,2.4331983805668,1,0,6,1,0,8,6,12.02,1.21457489878543,2.4331983805668,2863.5090400826,3.74,6.26,0.5974440894568691
607,OR,OR.A,A,1,7,OR.A.1.7,Pacific,East Pacific,44.61273333,-124.0141333,17,36,1.165,5,0.74,4.63,2.759152651,35.05879211,159.1545709,0.8,31.68,126.4,382.5,135,4.33,0,0,0,0,0,0,0,0,0,0,3,0.69284064665127,9.0179,2.0826558891455,1,3,0.69284064665127,2.643,0.610392609699769,1,0,0,0,0,0,6,11.6609,2,1.38568129330254,2.69304849884527,1,0,6,1,0,8,6,11.6609,1.38568129330254,2.69304849884527,5042.016806112,6.41,7.83,0.8186462324393359
608,OR,OR.A,A,1,8,OR.A.1.8,Pacific,East Pacific,44.61273333,-124.0141333,17,36,1.165,5,0.74,4.63,2.878256798,35.54376984,63.66182837,0.85,46.16,115.58,323.5,53,9.58,0,0,0,0,0,0,0,0,0,0,7,0.730688935281837,30.7557,3.21040709812109,1,10,1.04384133611691,11.3964,1.18960334029228,1,0,0,0,0,0,17,42.1521,2,1.77453027139875,4.40001043841336,1,0,6,1,0,8,17,42.1521,1.77453027139875,4.40001043841336,2938.6299975592,9.16,8.69,1.0540851553509782
609,OR,OR.A,A,1,9,OR.A.1.9,Pacific,East Pacific,44.61273333,-124.0141333,17,36,1.165,5,0.74,4.63,2.488045692,35.22436905,159.1545709,1,47.16,109.96,777.5,103,9,0,0,0,0,0,0,0,0,0,0,4,0.444444444444444,1.9938,0.221533333333333,1,2,0.222222222222222,1.2522,0.139133333333333,1,0,0,0,0,0,6,3.246,2,0.666666666666667,0.360666666666667,1,0,6,1,0,8,6,3.246,0.666666666666667,0.360666666666667,7505.729563644,7.14,10.36,0.6891891891891891
610,OR,OR.A,A,1,10,OR.A.1.10,Pacific,East Pacific,44.61273333,-124.0141333,17,36,1.165,5,0.74,4.63,2.80063653,35.69278336,127.3236567,0.76,29.32,111.8,274,150,4.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1.16550116550117,9.1875,2.14160839160839,1,0,0,0,0,0,5,9.1875,1,1.16550116550117,2.14160839160839,1,0,6,1,0,8,5,9.1875,1.16550116550117,2.14160839160839,3733.129614444,6.11,7.82,0.7813299232736574
611,OR,OR.A,A,1,11,OR.A.1.11,Pacific,East Pacific,44.61273333,-124.0141333,17,36,1.165,5,0.74,4.63,3.395653725,36.25579453,190.9854851,0.75,50.94,131.48,148.5,39,6.49,0,0,0,0,0,0,0,0,0,0,4,0.61633281972265,9.929,1.52989214175655,1,5,0.770416024653313,2.6608,0.409984591679507,1,0,0,0,0,0,9,12.5898,2,1.38674884437596,1.93987673343606,1,0,6,1,0,8,9,12.5898,1.38674884437596,1.93987673343606,9728.800610994,4.18,5.98,0.6989966555183945
612,OR,OR.A,A,1,12,OR.A.1.12,Pacific,East Pacific,44.61273333,-124.0141333,17,36,1.165,5,0.74,4.63,3.142955542,35.92940903,286.4782277,0.9,54.3,147.58,196.5,60.5,10.56,0,0,0,0,0,0,0,0,0,0,6,0.568181818181818,14.1574,1.34066287878788,1,13,1.23106060606061,4.7712,0.451818181818182,1,0,0,0,0,0,19,18.9286,2,1.79924242424242,1.79248106060606,1,0,6,1,0,8,19,18.9286,1.79924242424242,1.79248106060606,15555.76776411,2.7,10.25,0.2634146341463415
613,OR,OR.A,A,1,13,OR.A.1.13,Pacific,East Pacific,44.61273333,-124.0141333,17,36,1.165,5,0.74,4.63,3.045751572,35.10570908,127.3236567,0.92,46.02,110.04,167,22,4.69,1,0.213219616204691,0.1519,0.0323880597014925,1,0,0,0,0,0,7,1.49253731343284,56.6843,12.0862046908316,1,6,1.27931769722814,15.6752,3.34226012793177,1,0,0,0,0,0,14,72.5114,3,2.98507462686567,15.4608528784648,1,0,6,1,0,8,14,72.5114,2.98507462686567,15.4608528784648,5859.434681334,7.39,10.3,0.7174757281553398
614,OR,OR.A,A,1,14,OR.A.1.14,Pacific,East Pacific,44.61273333,-124.0141333,17,36,1.165,5,0.74,4.63,3.221317053,35.96873093,159.1545709,0.68,41.1,88.8,212,58,14.43,0,0,0,0,0,0,0,0,0,0,6,0.415800415800416,46.1604,3.19891891891892,1,6,0.415800415800416,15.6752,1.08629244629245,1,0,0,0,0,0,12,61.8356,2,0.831600831600832,4.28521136521137,1,0,6,1,0,8,12,61.8356,0.831600831600832,4.28521136521137,6541.25286399,2.12,NA,NA
615,OR,OR.A,A,1,15,OR.A.1.15,Pacific,East Pacific,44.61273333,-124.0141333,17,36,1.165,5,0.74,4.63,2.537550926,35.29307938,127.3236567,0.84,39.02,106.66,228.5,57.5,12.45,0,0,0,0,0,0,0,0,0,0,5,0.401606425702811,58.9973,4.73873895582329,1,0,0,0,0,0,0,0,0,0,0,5,58.9973,1,0.401606425702811,4.73873895582329,1,0,6,1,0,8,5,58.9973,0.401606425702811,4.73873895582329,4968.169084434,2.27,4.19,0.5417661097852028
616,OR,OR.A,A,1,16,OR.A.1.16,Pacific,East Pacific,44.61273333,-124.0141333,17,36,1.165,5,0.74,4.63,2.729277372,35.22031403,190.9854851,0.92,47.52,105.28,246,55.5,5.57,0,0,0,0,0,0,0,0,0,0,3,0.538599640933573,4.1223,0.740089766606822,1,5,0.897666068222621,2.3658,0.424739676840215,1,0,0,0,0,0,8,6.4881,2,1.43626570915619,1.16482944344704,1,0,6,1,0,8,10,9.4602,1.79533213644524,1.69842010771993,9075.630251952,6.5,NA,NA
617,OR,OR.A,A,1,17,OR.A.1.17,Pacific,East Pacific,44.61273333,-124.0141333,17,36,1.165,5,0.74,4.63,2.866062641,35.1298027,127.3236567,0.72,36.56,90.58,188,40.5,5,0,0,0,0,0,0,0,0,0,0,2,0.4,15.02,3.004,1,1,0.2,0.881,0.1762,1,0,0,0,0,0,3,15.901,2,0.6,3.1802,1,0,6,1,0,8,3,15.901,0.6,3.1802,4654.952888952,2.58,4.14,0.6231884057971016
618,OR,OR.A,A,1,18,OR.A.1.18,Pacific,East Pacific,44.61273333,-124.0141333,17,36,1.165,5,0.74,4.63,2.869267464,35.45530319,159.1545709,0.9,50.1,114.2,189.5,62,9.01,0,0,0,0,0,0,0,0,0,0,10,1.10987791342952,4.2736,0.474317425083241,1,2,0.221975582685905,0.7424,0.0823973362930078,1,0,0,0,0,0,12,5.016,2,1.33185349611543,0.556714761376249,1,0,6,1,0,8,12,5.016,1.33185349611543,0.556714761376249,7973.64400209,9.33,NA,NA
619,OR,OR.A,A,1,19,OR.A.1.19,Pacific,East Pacific,44.61273333,-124.0141333,17,36,1.165,5,0.74,4.63,2.692666054,35.41279221,190.9854851,0.88,42.14,108.92,309,186.5,9.55,0,0,0,0,0,0,0,0,0,0,7,0.732984293193717,31.3059,3.27810471204188,1,7,0.732984293193717,4.9083,0.513958115183246,1,0,0,0,0,0,14,36.2142,2,1.46596858638743,3.79206282722513,1,0,6,1,0,8,14,36.2142,1.46596858638743,3.79206282722513,8048.128342114,5,6.22,0.8038585209003216
620,OR,OR.A,A,1,20,OR.A.1.20,Pacific,East Pacific,44.61273333,-124.0141333,17,36,1.165,5,0.74,4.63,3.071954727,35.77788162,159.1545709,0.91,50.18,99.38,263.5,50.5,7.27,0,0,0,0,0,0,0,0,0,0,3,0.412654745529574,1.2363,0.170055020632737,1,7,0.962861072902338,8.5629,1.17784044016506,1,0,0,0,0,0,10,9.7992,2,1.37551581843191,1.3478954607978,1,0,6,1,0,8,10,9.7992,1.37551581843191,1.3478954607978,7986.376367762,6.08,8.53,0.712778429073857
621,OR,OR.B,B,1,1,OR.B.1.1,Pacific,East Pacific,43.34625,-124.3182833,16,33,0.59625,25,0.68,4.16,2.189580679,35.31757736,318.3091418,0.8,32.94,113.96,118.5,85.5,12.34,36,2.91734197730956,8.8718,0.718946515397083,1,0,0,0,0,0,4,0.324149108589951,1.7759,0.143914100486224,1,4,0.324149108589951,14.1086,1.14332252836305,1,0,0,0,0,0,44,24.7563,3,3.56564019448947,2.00618314424635,3,0,7,1,0,11,44,24.7563,3.56564019448947,2.00618314424635,10485.103130892,0.1356,6.29,0.021558028616852146
622,OR,OR.B,B,1,2,OR.B.1.2,Pacific,East Pacific,43.34625,-124.3182833,16,33,0.59625,25,0.68,4.16,2.554850101,35.56493378,222.8163993,0.777777778,26.64444444,103.1333333,156.5,157.5,10.53,18,1.70940170940171,5.9438,0.564463437796771,1,0,0,0,0,0,27,2.56410256410256,90.3178,8.57718898385565,1,1,0.0949667616334283,4.9632,0.471339031339031,1,0,0,0,0,0,46,101.2248,3,4.3684710351377,9.61299145299145,3,0,7,1,0,11,46,101.2248,4.3684710351377,9.61299145299146,5936.8191714697,0.1094,6.18,0.017702265372168284
623,OR,OR.B,B,1,3,OR.B.1.3,Pacific,East Pacific,43.34625,-124.3182833,16,33,0.59625,25,0.68,4.16,2.052716017,35.64567184,254.6473135,0.855555556,33.42222222,114.6,106.5,101,7.92,47,5.93434343434343,13.9478,1.76108585858586,1,0,0,0,0,0,17,2.14646464646465,37.498,4.73459595959596,1,6,0.757575757575758,6.1748,0.779646464646465,1,0,0,0,0,0,70,57.6206,3,8.83838383838384,7.27532828282828,3,0,7,1,0,11,70,57.6206,8.83838383838384,7.27532828282828,8510.87909952301,0.2751,9.18,0.02996732026143791
624,OR,OR.B,B,1,4,OR.B.1.4,Pacific,East Pacific,43.34625,-124.3182833,16,33,0.59625,25,0.68,4.16,2.286830902,36.67695999,159.1545709,0.7875,28.3375,126.3375,233,117,6.17,47,7.61750405186386,14.9202,2.4181847649919,1,0,0,0,0,0,19,3.07941653160454,31.3401,5.07943273905997,1,2,0.324149108589951,1.762,0.285575364667747,1,0,0,0,0,0,68,48.0223,3,11.0210696920583,7.78319286871961,3,0,7,1,0,11,74,49.0982,11.9935170178282,7.95756888168558,4510.04265287875,0.1915,8.17,0.023439412484700124
625,OR,OR.B,B,1,5,OR.B.1.5,Pacific,East Pacific,43.34625,-124.3182833,16,33,0.59625,25,0.68,4.16,2.196835279,35.37647629,254.6473135,0.838888889,29.57777778,106.0444444,356,104,16.82,47,2.79429250891795,15.3095,0.910196195005945,1,0,0,0,0,0,9,0.535077288941736,32.8665,1.95401307966706,1,8,0.475624256837099,17.8182,1.05934601664685,1,0,0,0,0,0,64,65.9942,3,3.80499405469679,3.92355529131986,3,0,7,1,0,11,65,84.0706,3.86444708680143,4.99825208085612,7531.90165097699,0.1752,9.29,0.01885898815931109
